epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,weight_decay,dropout,seed,batch_size_from_dir,lr_from_dir,run_name,run_dir
6,0.9136042361577352,0.9851069092644584,0.6733089059705769,0.6438728198704563,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
7,0.8645954544385275,0.9545781161838108,0.6916195435911604,0.6540544125690657,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
8,0.8273978983137342,0.8803513982243009,0.7264648496449302,0.6833191240686217,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
9,0.790142143673367,0.9173195075141058,0.7235087750131287,0.6793654814075251,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
10,0.7577228077782525,0.8581550438986885,0.7477421348312748,0.6952542033458685,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
11,0.7344397954728868,0.8428567241880629,0.7595904507134861,0.7005731866992443,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
12,0.7034607710096571,0.8616884980201721,0.7618848450472522,0.6996521412775936,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
13,0.6776631736861335,0.8769383192062378,0.7672701212702278,0.6987459660818145,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
14,0.649981618309021,0.827592548222012,0.7813533719116877,0.7049250576293846,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
15,0.6268633472336663,0.8059022847387526,0.8066486454630567,0.7183182403713813,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
