epoch,seed,n_shots,train_loss,train_f1,val_loss,val_f1
17,7,20,1.9693425655364991,0.3232783251231527,2.3530760561413233,0.18590605606702862
18,7,20,2.029078941345215,0.26614091318038685,2.462956871498956,0.1662421351395634
19,7,20,2.2498096466064452,0.2714365840133967,2.51293203892178,0.17983266619909483
20,7,20,1.9301627254486085,0.29559925043893853,2.385412588797675,0.1977174655129718
21,7,20,2.0228522539138796,0.2797704465654915,2.328878038745456,0.17983817712773176
22,7,20,1.8671224784851075,0.294875975227879,2.287393502298991,0.15829471015652924
23,7,20,1.8470899772644043,0.27350858206121365,2.8091570268207127,0.14231697330933463
24,7,20,1.8808141660690307,0.337064628260196,3.1624610321998596,0.14329753253271899
25,7,20,1.9305485820770263,0.2611101746989767,2.4785893621868555,0.14175276132027992
1,999,20,5.467824306488037,0.11265346212352627,577.8508719880333,0.018247830164994056
2,999,20,3.72367431640625,0.14520132637155178,122.177107205828,0.021123704334906634
3,999,20,2.783235969543457,0.16040988452617347,22.98963996081882,0.05607212330481846
4,999,20,2.3477788162231445,0.22458009835829387,10.355159600522784,0.07499556578617622
5,999,20,2.293367052078247,0.20247443781679517,8.608207842654528,0.08399717010875682
6,999,20,2.264626579284668,0.2185292462860345,4.556103973489337,0.12470509685881088
7,999,20,2.1167718505859376,0.23327629194863433,2.832261953608195,0.13708940184589508
8,999,20,2.162605323791504,0.17801564799667266,2.7995625289281207,0.1321704727096912
9,999,20,2.157982759475708,0.24626666923526375,3.5599851965056524,0.13226829843193375
10,999,20,2.037165336608887,0.2716872804223411,3.3155471381081476,0.1051029764554916
11,999,20,2.0194954204559328,0.2356564539054909,2.433274176449246,0.16428879642689376
12,999,20,1.9902598571777343,0.2946429182712879,2.382748118082682,0.19219878115443595
13,999,20,1.9909618759155274,0.27805684533976993,2.564674542151557,0.1641569285188574
14,999,20,2.067387914657593,0.21652302155800401,2.4699151068369547,0.16293611397330268
15,999,20,2.031500663757324,0.26549624226669216,2.529332106569078,0.16965473516105076
16,999,20,1.9967222785949708,0.26033643706344034,2.516567795477973,0.16901941911818125
17,999,20,1.898268642425537,0.3372144553738482,2.6059934377882215,0.1642706796993217
18,999,20,1.8114768171310425,0.3914701711871523,2.4297589558495414,0.17718324323735907
19,999,20,1.7937903690338135,0.31344527170919134,2.2500711904737685,0.1852644690776827
20,999,20,1.8018778038024903,0.3410708630465023,2.40077723681132,0.17311636530510788
21,999,20,1.7301895141601562,0.34811056251322964,2.428763732486301,0.1890337224370481
22,999,20,1.7069638538360596,0.38770455205494125,2.773244019656711,0.1748758355268395
23,999,20,1.870658416748047,0.36374511343796057,2.6252401510874432,0.1775092259362163
24,999,20,1.670276403427124,0.3504491486083201,2.5795318522983126,0.1978529740704036
25,999,20,1.6923693561553954,0.3505969591924105,2.4922418819851346,0.19584737921476109
