epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,seed,run_name,run_dir,aug
21,0.3822669134192996,0.7610231695069207,0.8803999496976932,0.759786958882155,0.01,128,mbv2_flip,42,mbv2_flip_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_42,
22,0.3656805182033115,0.7369597377883064,0.8905785702406614,0.7630940554239716,0.01,128,mbv2_flip,42,mbv2_flip_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_42,
23,0.3529179165946112,0.7580247045940823,0.8985883057942123,0.766324899509268,0.01,128,mbv2_flip,42,mbv2_flip_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_42,
24,0.342170841272672,0.76744869828754,0.8950145225537829,0.7595013753675934,0.01,128,mbv2_flip,42,mbv2_flip_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_42,
25,0.3317418509430355,0.7765314443853166,0.8988112483625976,0.7605790268940694,0.01,128,mbv2_flip,42,mbv2_flip_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_42,
0,1.6071677392111885,1.351455019399855,0.5006062998320309,0.4929657198075704,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
1,1.1682014663060507,1.1496810156822204,0.584670275239484,0.5722335792024351,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
2,1.0131669109768338,1.0851346344735888,0.6260627951763894,0.608747610961732,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
3,0.9164707794613308,0.9715021507051256,0.6763344242979838,0.6554970992970955,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
4,0.8396510114351908,0.8679416312747531,0.7121343282866955,0.6877748514433729,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
5,0.780365270667606,0.807294312927458,0.7432909213706441,0.7086847153243521,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
6,0.7301542299164666,0.7850890747494168,0.7567754573054069,0.7178795298551325,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
7,0.6882371767467923,0.7874319914764828,0.7593253606636317,0.7156014011985097,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
8,0.6521803038914998,0.7539078300952912,0.7857934209463123,0.7351201034411029,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
9,0.620771068959766,0.7630895101017422,0.7848260463705304,0.7287022602484561,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
10,0.5909212734010485,0.7255361519389683,0.8086084488999393,0.7450954326933957,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
11,0.5665786672592164,0.7196742218759324,0.8198119811692145,0.7496951567665247,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
12,0.5417779007699755,0.7129878826565212,0.8256235903482946,0.7512047384393293,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
13,0.5190377962218391,0.708018974410163,0.8349309684304895,0.7565063298864538,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
14,0.4964803494559394,0.7094224357710944,0.843142773645169,0.7544428827928206,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
15,0.4784908374998304,0.7095431530899472,0.8478468501871236,0.7596528233051413,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
16,0.4615204976293776,0.7318434606287214,0.8500018558873069,0.752564680316132,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
17,0.4437166890038384,0.7082792206075457,0.8614173271170438,0.7606492886925118,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
18,0.4262529760678609,0.739332779068417,0.8579853433625031,0.7519261010125837,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
19,0.4116648567411635,0.7158764898406135,0.8747773996564814,0.7623005533832312,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
20,0.3965091519143846,0.725318268553416,0.8792088125154855,0.7621245667656678,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
21,0.3834415748967065,0.7616401245964898,0.8727579556382002,0.753722764158178,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
22,0.3679494887140062,0.7485109365781148,0.8832058957539392,0.7591906205884493,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
23,0.3587386274337769,0.7622351817369462,0.8894909319528148,0.7580955104624963,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
24,0.3444718356927236,0.7676321525361803,0.8977446872232486,0.7608965887073535,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
25,0.3312013129022386,0.7672070656034682,0.904062378502164,0.7613957680247967,0.01,128,mbv2_flip,7,mbv2_flip_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_7,
0,1.5622508506562975,1.634132655122545,0.4569994808789085,0.449587971276315,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
1,1.1505757211261325,1.1445249457783169,0.5884380963505185,0.5760768036957467,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
2,0.990860033416748,0.9881759370168052,0.6661226582431446,0.6474893208681047,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
3,0.8918043484581841,0.9588127247651418,0.6708227164672258,0.651896851732922,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
4,0.8195546118418375,0.8641961344242096,0.717907656815411,0.6915300490941256,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
5,0.7677799127578735,0.7977072964403364,0.7488444520967723,0.7134979843274956,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
6,0.7230367021560669,0.782482206694285,0.7598592661467263,0.7194774158285783,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
7,0.6821118181970385,0.7504268745846219,0.7768238026906455,0.7321249437996648,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
8,0.6516584597269695,0.745339468744066,0.7778385723084832,0.7306448952498031,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
9,0.6183901782035828,0.73491493323644,0.7947929850801909,0.73962954785265,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
10,0.5917117269515991,0.7345737164444394,0.8005059959606102,0.7412137862807743,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
11,0.565923440085517,0.7534272582054138,0.800355823747123,0.7334292024712787,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
12,0.5426648676766289,0.6950142490386962,0.8318293449202032,0.7552972667359512,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
13,0.5204090809292263,0.7062168778207567,0.8320609814337017,0.7537865664892497,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
14,0.4989019240962134,0.7283923338837094,0.8435629427761258,0.7554246473730164,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
15,0.4803710093975067,0.7087426688300239,0.8531865809291086,0.7604139273150166,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
16,0.4616786116282145,0.7213868960857391,0.8562864920006957,0.7558106130457762,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
17,0.4442589273240831,0.7044100025865767,0.8651726971161263,0.7618182204670944,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
18,0.4272052485042148,0.7014636226177215,0.8741742422934781,0.7641693334793829,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
19,0.4116538561926948,0.7515165862295363,0.8617447795189627,0.7523174434785233,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
20,0.3958669931305779,0.7592950472434362,0.877886011709806,0.7589560599553308,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
21,0.3826112600432502,0.7888454041798909,0.8712740331372351,0.7505713503529786,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
22,0.3691581105973985,0.7770646682209439,0.881360592079503,0.7560558910383346,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
23,0.3556122560289171,0.7573137014468511,0.8973527971851645,0.7624712235722335,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
24,0.3440550907558865,0.7684017205238343,0.8993290597057306,0.7621478892049709,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
25,0.3311461849636501,0.769297790617413,0.8996543561534279,0.7607103116631092,0.01,128,mbv2_flip,999,mbv2_flip_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_flip_seed_999,
0,1.5989304650412666,1.3108173214700487,0.5288432506764027,0.5209759560162807,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
1,1.1883362487369111,1.115347783279419,0.5941692601423334,0.5824306724880841,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
2,1.0407420786327786,1.0269580197864108,0.654095549818304,0.6351244143750199,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
3,0.9334102549446952,0.9770981543329028,0.6611180338104762,0.6391891046675947,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
4,0.8515104211065504,0.9212057349099052,0.7098122574707839,0.6752888130576629,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
5,0.7805285550011529,0.8941236746258205,0.7298082062808989,0.6801422997852511,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
6,0.7275118887424469,0.8461510970857409,0.7578268910409027,0.7004480072252177,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
7,0.6782811431884765,0.8314389376799266,0.7712086686697672,0.7047322367473264,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
8,0.6336426314142015,0.834157720735338,0.7899437039937336,0.7105893168608598,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
9,0.5951953002187941,0.8369541242228614,0.8028612977436447,0.7131457308374587,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
10,0.5585699916415744,0.8461699383152855,0.8176706270817133,0.7157427996930972,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
11,0.5255662773450216,0.8474711716334025,0.835929344729386,0.7202283579866794,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
12,0.4928507971392737,0.8663451045460171,0.8450876329164496,0.7188138321481927,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
13,0.466833619456821,0.852872273349762,0.8581837087134321,0.724540019017884,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
14,0.4397399522675408,0.8633194259749518,0.866048743655498,0.7246961416576136,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
15,0.4177368688795301,0.919897268623776,0.8656217163140063,0.7156022130437638,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
16,0.3905363178465101,0.9190270732243856,0.8760841275936517,0.7162153455857673,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
17,0.3687046843634711,0.9779879119343228,0.8791061911850606,0.7109758771639537,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
18,0.3524475744565328,0.9592894131024678,0.8947975298872484,0.7173924541712111,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
19,0.3325843560218811,1.007115518230862,0.8991791202506692,0.7189855486139375,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
20,0.3169650004016028,0.9872625560124716,0.9104385645790314,0.7201252318156534,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
21,0.2968994650257958,0.9996783427768284,0.9070966817495932,0.7177243032134584,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
22,0.2847048621071709,1.099097540669971,0.9098323013283538,0.7130115038800541,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
23,0.2705200240665012,1.0411242813216317,0.9239067467723912,0.721389393631718,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
24,0.2584624005741543,1.0793247351381514,0.9267130386498652,0.7149434606523019,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
25,0.2477043737464481,1.09381689297888,0.9321429453067716,0.715132154718536,0.01,128,mbv2,123,mbv2_jitter_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_123,jitter
0,1.655821114985148,1.3720733980284796,0.4914293536644964,0.4855295342321389,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
1,1.203099594476488,1.1767831277476417,0.5902361552053536,0.5776215123876776,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
2,1.0399597755220202,1.060104313320584,0.6279134354362768,0.6156263307566917,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
3,0.9411407285690307,0.9822527657084996,0.6739610825119513,0.6497266405860824,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
4,0.8649070039643182,0.912314741341273,0.7102564086408166,0.6750333663939232,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
5,0.8002116083145142,0.9214065773116218,0.7195270181971087,0.6757041196576539,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
6,0.7441393129030863,0.8734950746218364,0.7459358098243836,0.6931714873489204,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
7,0.6941816053602431,0.8367221666547987,0.7714179225809914,0.7052254617988036,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
8,0.6542159789509243,0.8581103821383582,0.7709706782657223,0.7020991639629128,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
9,0.6150135268741184,0.8369043995009529,0.7921110947268828,0.7085425287138526,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
10,0.5769713813357883,0.835253783331977,0.8145087827171886,0.7163121846388025,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
11,0.5427464783138699,0.8226500329865349,0.8364682771831475,0.7239153113521415,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
12,0.5100956124517653,0.862955324988895,0.8381731299461007,0.7199472787611569,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
13,0.4766760128762987,0.844288475312127,0.85419068559316,0.7242615205097791,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
14,0.4490255157894558,0.8743153591103024,0.8634366093801296,0.7211351938364687,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
15,0.4248608202563392,0.9207846965206994,0.8591576232822487,0.7103036429809442,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
16,0.3994352228694492,0.9194862001895904,0.877102213421389,0.7179365922684335,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
17,0.3800633252461751,0.937228969277276,0.8876355973608309,0.7202541390280908,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
18,0.3559193284299639,0.9550250309520296,0.8817164197606002,0.7120674481415962,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
19,0.3403566946135627,0.9760154833899604,0.8963617503692933,0.7166896662902295,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
20,0.3181853235933515,0.9951758003446792,0.9066377111962484,0.7161325147563428,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
