epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,weight_decay,dropout,seed,batch_size_from_dir,lr_from_dir,run_name,run_dir
9,0.8532301428476969,0.9336392512215508,0.7004020293469982,0.66340169366692,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
10,0.8214658799489339,0.8753088402483198,0.7361871882151096,0.6880848666270831,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
11,0.7951583310445149,0.86270422539711,0.7394670683172861,0.6905614510105897,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
12,0.7726416124131944,0.8563061966101329,0.7442947945602064,0.6928843360207829,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
13,0.7503651856528388,0.8309867987261879,0.7601822569101265,0.7030347561514831,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
14,0.7273114938312106,0.8368483080810971,0.765559301447052,0.7033892147558811,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
15,0.7099346771028306,0.8479161025471158,0.76784884783669,0.704054526726616,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
16,0.6894351943545871,0.8005129735575782,0.7833208972740735,0.7147204220933083,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
17,0.6690004616737366,0.8261024527364307,0.7843746720732401,0.7096168764797407,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
18,0.6535350789811876,0.8142196464485593,0.7966608907454077,0.7182773047919798,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
19,0.6345756124072605,0.7951684258116616,0.8028951513331195,0.7217867640891248,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
20,0.6244905919922723,0.7869090603404575,0.813995898150069,0.7264064968780442,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
21,0.6078510794745551,0.8350293502251307,0.8039609752607049,0.7144014026329931,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
22,0.5920794402228461,0.8187002554363675,0.8181530505101179,0.7220022779977981,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
23,0.5780073533376058,0.821334231127633,0.8250842394409641,0.7218506762673399,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
24,0.5685541082382202,0.8201420474661721,0.8270625144298218,0.7217548838786203,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
25,0.5570631455633376,0.8110171421713299,0.8364933114096955,0.7241475668380108,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
0,1.9659679408603243,1.7770035590277775,0.2807599924660225,0.2808172071461948,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
1,1.676040310075548,1.5450024122873942,0.4065683857230581,0.4037582256980957,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
2,1.443636371421814,1.5578863179206848,0.4094287905975931,0.4039910313764026,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
