epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,seed,run_name,run_dir
1,1.257842223739624,1.156673470433553,0.5890711867377574,0.5714807492392052,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
2,1.110094818072849,1.1285447424676682,0.6033860460166511,0.5835607636212709,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
3,1.014762008942498,1.0803803629663256,0.6446153111366362,0.6208008769530855,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
4,0.9412173255178664,0.9248995482656692,0.6996689577836097,0.6648074440914341,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
5,0.8819321583112081,0.913022171020508,0.7121715968695772,0.6741734730872995,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
6,0.8352917115953233,0.8431080148590936,0.7388204340144948,0.6954580048267571,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
7,0.7926993154737685,0.8143062703026666,0.7590148162489541,0.7066088801729402,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
8,0.7565282347149319,0.7755362193637424,0.7835593722964249,0.7237816220729132,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
9,0.7235981989648607,0.8146634702152676,0.765552963410237,0.7077208613087473,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
10,0.698478257645501,0.7619096102688048,0.8008976307938898,0.7304906024226201,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
11,0.6719895844459534,0.7705131848547194,0.8058410141441282,0.7317561221294389,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
12,0.6510578109741211,0.7364419592115614,0.821250696887641,0.7377408200745452,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
13,0.6293738074938456,0.7509977952639262,0.8273514042503518,0.7386249193474657,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
14,0.61150929590861,0.7383079735014174,0.8398844158437218,0.7439641437348808,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
15,0.5922060953882006,0.72250470439593,0.8472756596951813,0.7456839869608667,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
16,0.5778562729305691,0.7149273534456889,0.8575307923869204,0.752661006185491,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
17,0.5576642255995009,0.7513796371380488,0.8550686591376969,0.7440348523580752,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
18,0.5447211936208937,0.7526009678045908,0.8618527833772225,0.7484847996070719,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
19,0.5324437093098958,0.7286111858579848,0.8725670842263968,0.7499718417052501,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
20,0.5185741522894965,0.7450230025980208,0.8769853311708481,0.7481353460504441,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
